timestamp,postcode,Response_Team_Officers
2025-07-03 22:00:00,KT2 5SL,2
2025-05-25 17:00:00,UB3 5JH,1
2025-05-26 11:00:00,N5 1PZ,24
2025-07-13 09:00:00,SE6 3QY,0
2025-05-07 04:00:00,W12 7GJ,2
2025-05-15 17:00:00,N1 2XU,4
2025-05-08 00:00:00,E10 7EL,7
2025-07-11 09:00:00,SE15 3RY,3
2025-06-26 11:00:00,NW10 8PX,1
2025-07-22 19:00:00,N10 3RS,0
2025-06-30 06:00:00,UB5 5FG,3
2025-05-10 18:00:00,NW10 3AF,1
2025-05-27 14:00:00,E9 5HW,14
2025-05-14 21:00:00,E8 2DE,8
2025-05-21 15:00:00,E17 4JJ,1
2025-07-04 04:00:00,N22 4HL,19
2025-06-24 00:00:00,SE16 1TG,0
2025-06-12 15:00:00,CR2 2XG,1
2025-06-02 09:00:00,SE16 4JP,0
2025-06-10 18:00:00,NW6 3QS,18
2025-05-02 14:00:00,N11 2JT,19
2025-05-14 13:00:00,N4 3BP,2
2025-06-03 14:00:00,W5 4QJ,5
2025-05-16 14:00:00,SE5 7ET,0
2025-06-04 01:00:00,NW4 3XT,16
2025-05-08 11:00:00,SE26 4SR,2
2025-05-22 13:00:00,SW1P 2HX,4
2025-07-05 21:00:00,NW10 4HN,4
2025-07-10 04:00:00,EC1M 5TQ,9
2025-05-02 21:00:00,SW7 5PA,17
2025-06-12 20:00:00,EN2 6LW,22
2025-07-18 13:00:00,SW2 4QX,2
2025-06-07 00:00:00,SE5 8HH,1
2025-05-15 14:00:00,WC2H 0ED,5
2025-07-10 21:00:00,TW2 6DE,14
2025-07-02 17:00:00,UB1 3AF,12
2025-05-25 05:00:00,WC2H 9EG,0
2025-06-19 00:00:00,CR7 8RU,16
2025-07-01 06:00:00,TW2 6HT,1
2025-07-18 15:00:00,SE15 3DB,0
2025-07-09 16:00:00,W1K 2JR,2
2025-07-25 03:00:00,N1 0FH,0
2025-07-06 14:00:00,N7 7DW,0
2025-06-20 10:00:00,W12 9JA,1
2025-06-20 11:00:00,W12 8BB,20
2025-06-13 04:00:00,SW4 6HT,3
2025-06-06 22:00:00,N7 0HN,5
2025-05-08 06:00:00,HA9 9NJ,9
2025-07-21 10:00:00,WC1H 0AY,11
2025-06-03 21:00:00,W13 9SJ,2
2025-05-14 06:00:00,SE5 8EX,17
2025-07-28 05:00:00,WC1E 7BT,2
2025-07-17 07:00:00,SM1 1EX,5
2025-06-09 07:00:00,E6 6LL,0
2025-07-02 02:00:00,NW8 7PZ,5
2025-05-15 17:00:00,SE5 8FJ,5
2025-05-21 10:00:00,NW3 4RR,0
2025-07-06 07:00:00,N1 5DS,12
2025-06-09 15:00:00,IG7 4NY,5
2025-07-01 23:00:00,N1 1JF,21
2025-05-17 23:00:00,E17 9PJ,5
2025-07-28 12:00:00,SW6 2TD,3
2025-05-30 00:00:00,W5 2PN,5
2025-07-26 21:00:00,CR9 1NH,4
2025-05-09 04:00:00,N15 4UU,5
2025-05-01 06:00:00,SE18 5QZ,2
2025-06-19 02:00:00,EN1 3SW,23
2025-07-08 02:00:00,HA9 6JJ,1
2025-05-31 07:00:00,E7 8QE,19
2025-07-18 05:00:00,W2 6ET,0
2025-06-26 06:00:00,N4 2QF,6
2025-06-28 14:00:00,KT2 5RY,1
2025-06-17 03:00:00,NW10 3DW,4
2025-05-19 14:00:00,E14 7AJ,0
2025-06-12 17:00:00,N8 8HL,3
2025-05-09 18:00:00,N17 0BH,1
2025-06-08 17:00:00,NW9 7ND,22
2025-06-02 12:00:00,SE5 8TG,3
2025-07-21 16:00:00,SW8 2FH,9
2025-06-16 04:00:00,BR1 5QN,23
2025-05-06 00:00:00,WC2H 9JT,3
2025-05-24 21:00:00,SW6 4JA,24
2025-05-05 00:00:00,EN1 1PQ,4
2025-05-02 01:00:00,SW1P 2LQ,4
2025-05-30 22:00:00,E16 1SH,18
2025-07-27 20:00:00,NW2 1HJ,2
2025-07-21 04:00:00,WC2H 9QL,4
2025-07-05 10:00:00,N5 2DP,2
2025-05-31 08:00:00,IG7 4NY,1
2025-07-28 01:00:00,N5 1TJ,5
2025-05-28 08:00:00,TW4 7QF,4
2025-07-10 12:00:00,SW15 1DJ,2
2025-06-30 21:00:00,E14 7UQ,0
2025-06-21 07:00:00,N15 6QS,10
2025-07-21 17:00:00,CR5 3DF,24
2025-07-24 07:00:00,W2 2DA,11
2025-06-30 12:00:00,N15 6RD,4
2025-06-09 11:00:00,N1 9DX,1
2025-06-03 01:00:00,TW3 1NP,1
2025-06-08 19:00:00,E17 7FR,10
2025-05-09 22:00:00,TW3 1NT,3
2025-06-26 09:00:00,UB3 2AF,1
2025-07-31 14:00:00,SE26 4TH,3
2025-06-08 04:00:00,W5 1EG,2
2025-06-11 22:00:00,RM6 4XD,11
2025-06-13 11:00:00,W2 2HN,0
2025-07-21 16:00:00,W14 9PB,5
2025-05-09 07:00:00,EC2A 2EF,15
2025-07-08 23:00:00,N19 3TB,5
2025-07-23 09:00:00,EC1V 9ER,3
2025-07-08 14:00:00,NW1 9RJ,2
2025-05-19 06:00:00,WC1R 4AA,1
2025-06-20 02:00:00,NW3 3PG,10
2025-06-27 12:00:00,W11 4AS,0
2025-06-16 16:00:00,RM3 8PL,4
2025-06-03 03:00:00,IG11 8NZ,2
2025-05-05 06:00:00,WC1H 8AS,4
2025-05-27 20:00:00,RM10 8QS,1
2025-05-25 14:00:00,NW1 6NX,3
2025-05-15 07:00:00,NW6 6LU,3
2025-07-04 16:00:00,N1 6RP,2
2025-07-24 06:00:00,W2 5JW,17
2025-05-12 01:00:00,CR4 3AY,1
2025-07-31 00:00:00,SW16 6JF,2
2025-07-14 03:00:00,RM3 8PL,8
2025-06-26 20:00:00,SE22 8NA,3
2025-06-24 17:00:00,SE16 7BB,7
2025-07-23 10:00:00,N16 8HF,4
2025-05-01 14:00:00,SE11 5ED,5
2025-05-31 18:00:00,E16 2DD,3
2025-05-02 18:00:00,W1W 7BB,5
2025-07-01 06:00:00,SE16 1TD,2
2025-05-20 08:00:00,N17 8ER,1
2025-07-01 00:00:00,CR4 3AY,0
2025-05-21 09:00:00,E12 6SJ,4
2025-06-25 17:00:00,SW9 9AR,11
2025-06-08 22:00:00,DA17 6JW,4
2025-05-11 14:00:00,SE5 0JY,0
2025-06-15 14:00:00,E2 6BD,3
2025-06-15 00:00:00,NW2 1DF,3
2025-05-01 08:00:00,SE5 8LB,1
2025-07-21 09:00:00,SW2 4QX,1
2025-05-14 17:00:00,NW4 1BU,0
2025-07-16 17:00:00,SW12 9RL,12
2025-05-01 21:00:00,SW9 7JX,1
2025-05-07 01:00:00,N16 5RA,4
2025-07-16 13:00:00,E2 0PT,1
2025-06-14 14:00:00,N11 1JW,2
2025-07-13 00:00:00,NW4 1DD,0
2025-05-31 21:00:00,TW8 8FW,0
2025-07-12 00:00:00,W8 5PF,19
2025-07-29 17:00:00,CR9 9EA,1
2025-07-13 02:00:00,W2 2UE,5
2025-06-28 01:00:00,CR0 1FG,5
2025-06-08 16:00:00,UB8 2NS,11
2025-07-18 23:00:00,W9 2BA,5
2025-07-25 14:00:00,SW5 0PY,21
2025-07-03 00:00:00,SW10 9LH,0
2025-07-05 02:00:00,SW17 8AU,8
2025-05-25 01:00:00,SE1 9PN,0
2025-05-17 21:00:00,W1T 2ES,20
2025-07-29 11:00:00,E14 9YN,0
2025-06-22 10:00:00,SW15 5PF,0
2025-06-24 12:00:00,N16 6BB,0
2025-05-18 18:00:00,WC1N 3JY,4
2025-07-24 22:00:00,NW3 6EU,3
2025-05-31 15:00:00,NW11 8RH,12
2025-05-09 01:00:00,HA9 0BG,2
2025-05-26 01:00:00,HA7 2LF,0
2025-06-09 11:00:00,N1 2ET,13
2025-06-07 05:00:00,W3 6RE,0
2025-06-07 22:00:00,W9 1TA,4
2025-06-10 23:00:00,SE1 0HR,3
2025-06-24 14:00:00,TW4 5PD,2
2025-06-07 11:00:00,DA6 7HE,3
2025-05-15 00:00:00,EC1M 5NY,2
2025-05-31 21:00:00,E1 7HU,22
2025-07-06 23:00:00,SE1 1ET,6
2025-07-13 19:00:00,TW13 5JJ,1
2025-06-25 15:00:00,SE14 6LU,12
2025-05-24 11:00:00,N8 0LS,5
2025-06-12 01:00:00,W13 0ED,9
2025-07-26 21:00:00,N15 4JF,0
2025-06-28 15:00:00,SE5 7NQ,4
2025-06-25 12:00:00,SW18 1ZF,6
2025-05-24 04:00:00,NW3 2AJ,1
2025-05-19 18:00:00,NW6 5GU,0
2025-06-22 10:00:00,E2 7QN,5
2025-06-16 08:00:00,N5 1BT,2
2025-05-28 08:00:00,SW8 3TY,6
2025-05-07 16:00:00,SW16 3LP,3
2025-06-04 13:00:00,SE15 5DW,3
2025-05-17 00:00:00,SW19 7QA,23
2025-07-27 03:00:00,N1 2XU,5
2025-05-09 21:00:00,N19 3HW,1
2025-06-04 22:00:00,KT2 5GB,22
2025-05-08 13:00:00,SE16 7FH,8
2025-05-31 23:00:00,E7 0DN,19
2025-06-18 17:00:00,HA1 1QU,1
2025-05-04 18:00:00,NW1 0DS,3
2025-05-27 00:00:00,W9 1NN,5
2025-05-13 03:00:00,E15 2PH,5
2025-07-17 21:00:00,N1 6AN,2
2025-05-18 00:00:00,SW13 9HP,10
2025-05-05 22:00:00,WC1A 2HY,16
2025-07-08 11:00:00,NW9 8RP,3
2025-06-16 08:00:00,E17 7JY,3
2025-07-25 06:00:00,SE15 3PD,2
2025-07-01 19:00:00,SE15 6SH,5
2025-05-07 16:00:00,N7 8JR,4
2025-07-11 21:00:00,IG3 8PW,0
2025-06-17 01:00:00,W10 4SS,5
2025-06-01 13:00:00,HA3 7BB,19
2025-05-09 05:00:00,NW4 3DA,7
2025-05-04 06:00:00,SW11 4HY,4
2025-06-24 23:00:00,E17 5HX,0
2025-07-24 07:00:00,IG1 2LD,5
2025-07-31 15:00:00,SW20 8BA,2
2025-06-07 02:00:00,SW16 1NN,1
2025-06-17 17:00:00,E17 6NB,4
2025-05-21 11:00:00,N18 2QA,20
2025-07-06 22:00:00,SE1 9RD,2
2025-05-30 23:00:00,BR1 1JL,3
2025-05-14 00:00:00,SW19 1HP,2
2025-07-30 01:00:00,N16 5DZ,1
2025-06-23 05:00:00,KT3 4PB,13
2025-06-09 05:00:00,W11 1PW,8
2025-05-07 05:00:00,HA9 7PL,2
2025-06-24 08:00:00,HA3 9AN,6
2025-07-31 02:00:00,SW5 9HG,4
2025-05-24 03:00:00,SM5 2LB,23
2025-05-27 17:00:00,N16 0AP,1
2025-06-16 13:00:00,SW19 8JZ,0
2025-05-13 10:00:00,KT2 7QN,16
2025-05-05 13:00:00,HA8 8UP,1
2025-05-20 14:00:00,N19 5NU,16
2025-06-07 04:00:00,IG5 0QE,1
2025-07-01 02:00:00,NW1 3LD,2
2025-06-11 09:00:00,E17 8LF,3
2025-07-31 19:00:00,SE16 7DR,1
2025-06-18 20:00:00,E5 8TP,25
2025-06-03 12:00:00,UB5 6PS,25
2025-07-26 23:00:00,SW16 3BS,4
2025-05-30 05:00:00,W1K 5HJ,0
2025-05-22 01:00:00,W9 3NG,1
2025-05-27 23:00:00,TW5 9AA,8
2025-06-29 15:00:00,UB4 0TX,3
2025-07-28 09:00:00,NW1 4PS,0
2025-07-03 08:00:00,SE8 4HH,23
2025-05-21 10:00:00,SE8 3JL,3
2025-07-04 12:00:00,NW5 4AB,2
2025-06-04 06:00:00,SW17 8TR,11
2025-06-21 09:00:00,DA6 8DU,2
2025-05-24 23:00:00,NW6 2BR,10
2025-05-29 18:00:00,SE1 7JR,5
2025-06-04 14:00:00,HA5 5EJ,14
2025-07-22 15:00:00,SE1 8TL,3
2025-05-14 15:00:00,HA2 0DU,5
2025-07-15 12:00:00,WC2B 6QT,0
2025-05-27 03:00:00,E1 8AG,0
2025-07-09 17:00:00,W3 7LP,4
2025-07-12 13:00:00,HA2 8FA,20
2025-05-14 15:00:00,SE1 7FX,18
2025-07-26 18:00:00,EN2 0PS,11
2025-07-02 05:00:00,SW9 7PB,2
2025-05-19 18:00:00,WC1B 3LA,2
2025-06-17 03:00:00,TW5 0AJ,4
2025-06-23 16:00:00,N1 9FP,3
2025-05-29 00:00:00,HA1 3XD,3
2025-06-05 21:00:00,N15 4NF,3
2025-07-10 22:00:00,N9 9SD,8
2025-07-27 06:00:00,NW6 3SA,2
2025-07-27 14:00:00,E7 9DZ,1
2025-05-12 10:00:00,N8 0AE,16
2025-07-17 09:00:00,SE17 3AF,5
2025-05-17 14:00:00,SE5 0RW,20
2025-05-04 02:00:00,UB2 4HX,0
2025-07-06 16:00:00,SW11 1PP,9
2025-06-14 21:00:00,SW5 9QF,2
2025-07-16 15:00:00,SW1V 4RF,5
2025-07-28 07:00:00,E3 3LF,9
2025-06-27 16:00:00,SW4 6FF,1
2025-06-12 09:00:00,W12 0PH,0
2025-05-12 20:00:00,W7 2AA,9
2025-05-11 20:00:00,TW4 6DU,4
2025-05-18 21:00:00,NW10 2JR,1
2025-07-17 18:00:00,KT3 3QH,3
2025-07-24 07:00:00,SW13 9NN,2
2025-07-23 06:00:00,E1 2NP,15
2025-07-13 02:00:00,N1 5QJ,5
2025-06-05 18:00:00,SE6 3QY,3
2025-07-26 16:00:00,NW2 2PF,4
2025-06-25 22:00:00,SE27 9AE,3
2025-06-28 15:00:00,CR9 1NH,1
2025-07-06 23:00:00,WC2H 7AS,2
2025-07-20 23:00:00,SE12 0DW,14
2025-06-11 16:00:00,N17 0EY,0
2025-05-26 21:00:00,SE7 7LD,1
2025-05-03 23:00:00,SE5 9LP,2
2025-07-01 15:00:00,N1 1DH,5
2025-07-20 12:00:00,SE6 3QY,25
2025-05-30 18:00:00,SE21 8SN,2
2025-07-04 12:00:00,NW7 1ER,0
2025-05-05 18:00:00,SW1A 1LP,0
2025-06-24 02:00:00,SE5 8SS,4
2025-07-26 09:00:00,RM8 2XH,4
2025-06-10 05:00:00,SW9 8AB,0
2025-06-16 00:00:00,UB10 0WP,4
2025-06-29 17:00:00,IG7 4ED,4
2025-06-16 02:00:00,SE16 4PT,9
2025-06-12 22:00:00,SW5 0BQ,4
2025-05-28 09:00:00,W1G 8LZ,2
2025-05-28 01:00:00,NW9 5TN,6
2025-05-10 08:00:00,N19 5BQ,5
2025-05-19 09:00:00,HA2 9LD,4
2025-05-06 08:00:00,E14 0ED,3
2025-07-27 11:00:00,HA3 5PB,2
2025-05-11 03:00:00,WC2H 8LE,4
2025-06-20 07:00:00,SW12 9SS,0
2025-07-18 12:00:00,W1H 5HZ,13
2025-06-17 07:00:00,NW2 6JT,4
2025-05-15 17:00:00,W1V 6LL,5
2025-05-07 20:00:00,HA3 5BP,15
2025-07-18 01:00:00,N15 4RT,4
2025-07-13 11:00:00,IG3 8DR,9
2025-07-26 03:00:00,N6 4HA,4
2025-05-20 15:00:00,N1 0RU,17
2025-07-15 10:00:00,SW9 9PU,2
2025-06-15 08:00:00,N20 0FS,19
2025-07-30 01:00:00,HA1 2FT,1
2025-07-30 11:00:00,E15 3AT,5
2025-06-09 18:00:00,SM2 5DB,17
2025-07-08 06:00:00,HA4 6TP,5
2025-05-04 15:00:00,RM8 1ST,1
2025-07-30 06:00:00,NW6 1JD,2
2025-05-21 17:00:00,W11 3RL,1
2025-06-12 06:00:00,SW1X 7EZ,0
2025-05-06 18:00:00,NW10 5TY,0
2025-05-29 08:00:00,HA0 2SB,4
2025-05-25 17:00:00,N1 6DP,0
2025-06-17 08:00:00,E11 4LN,19
2025-07-01 04:00:00,W1U 4DA,2
2025-06-23 22:00:00,N16 7HA,14
2025-06-29 07:00:00,SW1P 4EJ,4
2025-07-02 14:00:00,HA8 9AG,2
2025-06-15 03:00:00,W1W 6PL,21
2025-05-15 21:00:00,E6 1FA,1
2025-07-21 14:00:00,NW10 7PS,5
2025-07-28 04:00:00,EC4M 7AS,4
2025-05-06 14:00:00,E2 9HD,2
2025-07-10 04:00:00,E10 5LT,23
2025-05-05 05:00:00,WC1A 1JP,19
2025-05-26 19:00:00,W8 4QG,4
2025-05-11 00:00:00,RM8 2PB,0
2025-06-27 15:00:00,SE5 8SS,1
2025-05-19 22:00:00,RM7 9NL,3
2025-07-13 23:00:00,N22 6ST,1
2025-06-17 08:00:00,TW11 9HS,1
2025-06-30 15:00:00,SW15 1SQ,0
2025-06-15 09:00:00,N7 9LR,3
2025-05-06 21:00:00,SE15 6GU,25
2025-07-07 01:00:00,E16 1LD,24
2025-05-25 09:00:00,KT1 3PF,20
2025-07-03 08:00:00,EN1 2AA,10
2025-06-27 23:00:00,SE1 6SA,0
2025-07-19 20:00:00,E1 0HX,5
2025-05-31 21:00:00,EC1V 0EB,3
2025-07-18 12:00:00,N7 7HY,1
2025-06-21 12:00:00,KT1 1RT,2
2025-07-07 06:00:00,SE15 3QF,1
2025-05-06 01:00:00,N1 2EN,4
2025-05-15 08:00:00,HA1 4DX,6
2025-05-25 01:00:00,E14 8LQ,24
2025-06-22 17:00:00,WC2H 7AB,3
2025-07-21 14:00:00,E10 7EQ,2
2025-07-18 21:00:00,W6 9JP,11
2025-07-02 22:00:00,W1U 2RU,2
2025-06-01 04:00:00,E15 3DU,4
2025-06-02 17:00:00,TW14 9EQ,19
2025-07-25 23:00:00,CR7 7YE,3
2025-05-08 01:00:00,SE25 5NA,5
2025-07-22 11:00:00,E17 7PY,4
2025-07-08 11:00:00,HA8 6EN,2
2025-07-05 07:00:00,N16 8BE,4
2025-07-07 13:00:00,W5 1TN,4
2025-07-28 12:00:00,W10 4AH,7
2025-05-23 13:00:00,SW18 1AA,4
2025-06-02 09:00:00,SE5 8EN,3
2025-05-26 04:00:00,IG3 8ET,5
2025-07-09 00:00:00,E3 2UT,1
2025-05-31 04:00:00,SW6 3DN,1
2025-06-05 14:00:00,SW17 8TQ,1
2025-07-01 02:00:00,WC1H 9AZ,2
2025-07-18 20:00:00,W9 1TA,6
2025-05-21 17:00:00,SE17 1NY,8
2025-07-06 23:00:00,IG11 8ET,6
2025-05-27 10:00:00,N4 2AL,2
2025-06-22 09:00:00,EC1R 1US,1
2025-07-17 23:00:00,NW3 7NG,0
2025-05-14 07:00:00,DA6 8LP,0
2025-06-25 13:00:00,N8 7JP,5
2025-05-20 04:00:00,N5 2PZ,19
2025-05-12 22:00:00,BR6 0NR,5
2025-06-14 12:00:00,NW9 5ZL,1
2025-05-21 14:00:00,E9 7LW,17
2025-06-18 22:00:00,W3 7EY,3
2025-07-15 21:00:00,EC1V 9BE,4
2025-07-17 15:00:00,E17 7PY,4
2025-06-04 19:00:00,TW5 0UH,2
2025-05-04 17:00:00,E13 8AL,24
2025-05-17 09:00:00,EC2A 2AW,3
2025-05-26 21:00:00,W13 0HZ,0
2025-05-11 13:00:00,W2 5BL,7
2025-07-10 08:00:00,W5 5DW,16
2025-05-24 15:00:00,SE5 7AF,0
2025-07-30 22:00:00,NW10 9LL,15
2025-06-04 07:00:00,SE1 3GR,3
2025-06-21 23:00:00,SE15 3RY,0
2025-07-16 14:00:00,SE1 4BA,5
2025-06-13 15:00:00,SE19 2DJ,2
2025-06-30 04:00:00,DA6 8ET,1
2025-06-04 21:00:00,SE17 3JJ,4
2025-05-27 10:00:00,E6 1EN,1
2025-07-24 14:00:00,WC2H 7PU,21
2025-05-31 22:00:00,N9 7ES,3
2025-05-09 08:00:00,SW1Y 6DJ,0
2025-07-14 19:00:00,E17 6SQ,5
2025-05-17 02:00:00,N9 0TA,14
2025-06-02 10:00:00,W1Y 6AT,19
2025-06-27 18:00:00,W1T 6AZ,5
2025-06-29 04:00:00,SM3 9NJ,1
2025-06-29 08:00:00,N4 1QG,10
2025-07-19 02:00:00,SE12 0AB,1
2025-07-24 21:00:00,NW3 6PU,0
2025-06-08 01:00:00,E9 5RE,15
2025-05-26 11:00:00,SW12 9EL,1
2025-07-21 21:00:00,SW8 2FH,4
2025-07-08 22:00:00,SW4 9HJ,2
2025-07-13 16:00:00,W2 1HP,3
2025-07-13 21:00:00,TW2 7HS,2
2025-05-31 02:00:00,W1U 8HR,21
2025-05-30 11:00:00,SW3 4SU,5
2025-05-30 21:00:00,CR2 7DP,11
2025-07-22 09:00:00,E9 5AH,16
2025-07-26 07:00:00,NW8 0RL,2
2025-06-15 10:00:00,HA1 1AS,4
2025-05-07 16:00:00,NW4 2DU,10
2025-05-01 17:00:00,SW1Y 4EE,1
2025-07-06 08:00:00,W3 7DP,24
2025-06-13 21:00:00,W9 2BD,1
2025-05-26 08:00:00,N1C 4QL,3
2025-07-01 02:00:00,SE1 7RY,5
2025-05-28 08:00:00,E1 1DA,5
2025-06-23 18:00:00,TW6 2EQ,0
2025-07-16 22:00:00,EN3 7ED,15
2025-07-25 01:00:00,SW19 2RA,2
2025-07-28 11:00:00,N17 9SU,0
2025-05-07 03:00:00,KT2 7LP,17
2025-07-03 21:00:00,E1 5EW,2
2025-07-27 17:00:00,HA3 5DZ,21
2025-06-26 03:00:00,NW1 9PR,22
2025-05-17 04:00:00,N9 7EX,1
2025-07-04 20:00:00,NW1 8PD,4
2025-07-21 13:00:00,E9 5LG,4
2025-07-14 13:00:00,W8 4AN,1
2025-07-03 13:00:00,N5 1DZ,1
2025-07-16 19:00:00,E9 5LH,2
2025-07-05 01:00:00,SW2 1PU,6
2025-05-22 15:00:00,WC1N 3AP,4
2025-05-10 21:00:00,NW10 3JY,0
2025-06-18 13:00:00,SW2 1NN,4
2025-07-12 21:00:00,BR1 4FD,21
2025-06-30 22:00:00,E1 9AN,3
2025-06-24 09:00:00,N17 9NU,0
2025-05-22 01:00:00,NW1 1LD,12
2025-07-02 08:00:00,SW10 0PG,13
2025-05-30 18:00:00,SE1 6DH,2
2025-07-24 22:00:00,W2 6QD,5
2025-07-03 18:00:00,W6 7QD,13
2025-06-07 20:00:00,W10 4NN,10
2025-06-27 06:00:00,SE1 3EP,25
2025-05-12 00:00:00,E2 9DX,3
2025-07-05 05:00:00,N3 3NE,4
2025-06-27 08:00:00,N5 1JN,16
2025-07-23 17:00:00,SE10 9HT,0
2025-07-25 04:00:00,SE16 4SN,15
2025-05-29 14:00:00,SE6 4DG,0
2025-06-09 22:00:00,SE18 6GD,1
2025-07-17 05:00:00,SE12 0DW,13
2025-05-12 23:00:00,E13 8RX,2
2025-05-31 03:00:00,HA3 5AG,3
2025-07-08 09:00:00,N13 6EA,11
2025-06-18 18:00:00,SW6 1NG,2
2025-05-03 17:00:00,N1C 4DT,3
2025-05-22 11:00:00,N14 5NR,5
2025-07-16 19:00:00,N8 0PX,8
2025-07-31 13:00:00,UB1 1RL,1
2025-05-18 10:00:00,SE1 0NR,4
2025-06-25 01:00:00,SW10 9AN,8
2025-07-19 13:00:00,NW3 6PG,5
2025-07-05 03:00:00,W14 8SP,0
2025-05-22 17:00:00,EN5 5UX,13
2025-06-16 19:00:00,UB2 4XW,3
2025-05-04 23:00:00,W1D 6EY,4
2025-07-13 12:00:00,N7 9LS,14
2025-07-24 23:00:00,SE24 9HD,0
2025-07-28 14:00:00,N15 6RD,1
2025-06-25 08:00:00,SE27 0HU,13
2025-07-13 13:00:00,E5 8RD,14
2025-05-15 13:00:00,SE1 0LW,4
2025-05-20 06:00:00,W8 4QG,15
2025-05-08 23:00:00,N16 9NH,4
2025-05-12 13:00:00,SE21 7BL,14
2025-05-20 03:00:00,SE10 8FX,0
2025-06-03 00:00:00,E17 7FU,2
2025-06-12 16:00:00,SW17 8JJ,5
2025-07-09 01:00:00,TW3 3JU,1
2025-05-24 10:00:00,N6 5NB,3
2025-05-13 16:00:00,N12 9QG,0
2025-06-27 19:00:00,KT2 7AS,8
2025-05-10 21:00:00,N1 3NB,1
2025-07-29 07:00:00,EN1 3AD,2
2025-07-09 14:00:00,W12 7RH,10
2025-05-07 14:00:00,SE1 2UU,3
2025-07-12 06:00:00,SE15 2NX,0
2025-06-19 10:00:00,EN1 1YS,13
2025-05-25 05:00:00,E1 4BJ,12
2025-06-07 12:00:00,SE28 0BF,15
2025-07-24 04:00:00,N8 0LB,1
2025-07-19 08:00:00,E16 2YJ,2
2025-06-27 02:00:00,W2 2DA,3
2025-05-09 01:00:00,NW6 7TW,3
2025-07-18 06:00:00,EN2 6EW,1
2025-06-09 21:00:00,IG1 1EB,18
2025-06-24 23:00:00,N18 2TE,4
2025-07-22 07:00:00,N20 0LE,5
2025-05-16 02:00:00,HA3 5NN,2
2025-05-28 02:00:00,W1H 7JG,8
2025-06-05 20:00:00,E6 3LU,20
2025-05-30 15:00:00,E13 0PD,15
2025-06-07 12:00:00,TW8 8EA,1
2025-06-14 09:00:00,SW5 0RH,0
2025-07-05 00:00:00,N2 0PW,5
2025-05-09 17:00:00,NW1 5HT,4
2025-05-11 08:00:00,SW1P 4PL,22
2025-06-19 21:00:00,NW9 0JJ,24
2025-06-06 04:00:00,SE15 4JZ,0
2025-07-05 02:00:00,E15 3DR,2
2025-07-18 07:00:00,N15 3DY,5
2025-06-04 06:00:00,SE5 8RG,5
2025-05-08 13:00:00,EC1M 6EQ,4
2025-05-20 19:00:00,NW2 3AZ,2
2025-05-30 13:00:00,EN5 5UX,24
2025-05-02 03:00:00,EC4Y 8DT,9
2025-05-30 18:00:00,NW6 4HH,6
2025-05-12 22:00:00,UB4 9JS,5
2025-07-27 20:00:00,N7 8WQ,5
2025-07-01 01:00:00,SE16 4NW,3
2025-07-07 21:00:00,N8 7JY,1
2025-05-30 09:00:00,SE1 2NX,3
2025-07-05 12:00:00,W1D 3BJ,4
2025-07-21 20:00:00,E9 5PJ,15
2025-06-13 06:00:00,N9 0DZ,5
2025-07-23 21:00:00,N16 8DS,5
2025-05-03 13:00:00,SE1 8DE,17
2025-06-25 05:00:00,SW3 2NE,4
2025-06-01 02:00:00,W14 9PZ,3
2025-07-19 07:00:00,SE5 8PX,13
2025-06-18 12:00:00,SW1X 9SB,1
2025-05-27 16:00:00,TW2 5JW,2
2025-05-20 05:00:00,WC1H 0JY,18
2025-07-09 18:00:00,SE24 9BB,24
2025-06-19 17:00:00,SM1 1AD,16
2025-07-21 15:00:00,NW1 4DF,21
2025-06-11 05:00:00,SE15 1NH,4
2025-07-03 05:00:00,W1H 0BT,2
2025-07-10 01:00:00,W7 3HX,5
2025-06-07 02:00:00,SW15 1UB,1
2025-07-16 17:00:00,SE17 1TD,3
2025-07-07 01:00:00,HA4 8FY,4
2025-07-06 07:00:00,SW3 5UE,1
2025-07-24 06:00:00,SE22 8PR,23
2025-05-18 18:00:00,E8 3BS,2
2025-05-23 09:00:00,HA9 8DY,2
2025-06-01 03:00:00,BR1 5AZ,17
2025-07-02 20:00:00,E4 9JD,1
2025-07-13 19:00:00,WC1A 2JB,21
2025-06-05 21:00:00,N18 1TG,0
2025-07-15 06:00:00,NW6 4TE,3
2025-07-20 20:00:00,CR5 1HA,4
2025-05-11 21:00:00,N15 5DB,3
2025-06-06 02:00:00,N7 7LA,13
2025-05-18 19:00:00,WC1X 8SH,3
2025-07-21 20:00:00,SE24 0NJ,24
2025-05-13 09:00:00,SW17 0RL,2
2025-05-02 03:00:00,W1V 8BA,0
2025-07-29 19:00:00,SE5 0BD,5
2025-05-12 03:00:00,WC2H 8LN,18
2025-05-25 13:00:00,N9 9SD,3
2025-05-15 22:00:00,E10 5QD,4
2025-06-18 00:00:00,E16 4RB,12
2025-06-29 01:00:00,N1 1UL,16
2025-06-08 22:00:00,NW5 2BL,2
2025-07-23 05:00:00,EC1Y 4YS,19
2025-06-11 00:00:00,N22 8HH,19
2025-07-05 17:00:00,SW18 3BJ,5
2025-06-24 14:00:00,RM2 6JT,0
2025-05-29 14:00:00,E14 7AG,0
2025-07-02 21:00:00,RM3 7BU,2
2025-06-12 10:00:00,EC1V 2PD,4
2025-06-28 03:00:00,WC2E 9ET,4
